# SSSP Tree from source 1
# Vertex	Distance	Parent
51112	3	45437
51113	2	20758
51114	3	45437
51115	3	51100
51116	3	12763
51117	3	12763
51118	3	12768
51119	3	12769
51120	3	12770
51121	3	12770
51122	3	12770
51123	3	12770
51124	3	12770
51125	3	16939
51126	3	12770
51127	3	12770
51128	3	12771
51129	3	19245
51130	3	15755
51131	3	12771
51132	3	12771
51133	3	12771
51134	3	12771
51135	3	12771
51136	3	12771
51137	3	12771
51138	3	715
51139	3	15755
51140	3	15755
51141	3	12771
51142	3	12771
51143	3	12771
51144	3	19245
51145	3	45437
51146	3	30767
51147	3	45437
51148	3	45437
51149	3	45436
51150	3	42393
51151	2	20758
51152	3	51099
51153	3	24832
51154	3	24832
51155	3	45437
51156	3	45437
51157	2	20758
51158	3	45436
51159	3	12774
51160	3	20772
51161	3	20772
51162	3	45437
51163	3	12775
51164	3	45437
51165	3	45437
51166	3	12774
51167	2	20758
51168	3	12775
51169	3	12775
51170	3	12776
51171	3	47053
51172	3	25697
51173	3	47053
51174	3	45489
51175	3	24832
51176	3	47053
51177	3	12776
51178	3	50956
51179	3	12776
51180	3	47053
51181	3	47053
51182	3	12776
51183	3	45489
51184	3	45437
51185	3	12776
51186	3	47053
51187	3	12776
51188	3	47053
51189	3	28427
51190	3	12776
51191	3	12776
51192	3	12784
51193	3	12777
51194	3	12778
51195	3	12780
51196	3	12780
51197	3	12780
51198	3	12781
51199	3	17794
51200	3	45323
51201	3	12781
51202	3	12781
51203	3	12782
51204	3	47053
51205	3	45437
51206	3	51113
51207	3	45437
51208	3	45437
51209	3	45437
51210	3	45437
51211	3	45437
51212	3	45437
51213	3	51100
51214	3	51105
51215	3	51105
51216	3	51099
51217	3	12785
51218	3	12786
51219	3	22951
51220	3	21366
51221	3	20326
51222	3	12786
51223	3	12787
51224	3	12787
51225	3	12787
51226	3	12787
51227	3	12787
51228	3	12787
51229	3	12787
51230	3	12787
51231	3	12788
51232	3	12789
51233	3	12789
51234	3	12790
51235	3	12791
51236	3	1847
51237	3	12794
51238	3	12794
51239	3	12795
51240	3	12795
51241	3	12795
51242	3	12795
51243	3	12798
51244	3	12799
51245	2	13406
51246	3	12799
51247	3	12801
51248	3	12801
51249	3	12802
51250	3	12802
51251	3	12802
51252	3	12802
51253	3	12802
51254	3	12802
51255	2	3924
51256	2	12803
51257	2	12803
51258	2	12803
51259	2	12803
51260	2	12803
51261	2	5232
51262	3	12806
51263	3	12807
51264	3	12807
51265	3	12807
51266	3	14816
51267	3	12807
51268	3	12807
51269	3	12807
51270	3	12807
51271	3	12807
51272	3	12809
51273	3	12809
51274	3	45434
51275	3	24562
51276	3	17966
51277	3	24349
51278	3	12811
51279	3	12814
51280	3	6774
51281	3	32367
51282	3	12818
51283	3	12819
51284	3	12819
51285	3	12819
51286	2	12821
51287	2	12821
51288	2	12821
51289	3	12823
51290	2	440
51291	3	12823
51292	3	1753
51293	3	12823
51294	3	12826
51295	3	12826
51296	3	12826
51297	3	12826
51298	3	12826
51299	3	12827
51300	3	12810
51301	3	12810
51302	3	12810
51303	3	12810
51304	3	12810
51305	3	12810
51306	2	1669
51307	3	12810
51308	3	12830
51309	3	12830
51310	3	12839
51311	3	12849
51312	3	12849
51313	3	12849
51314	3	12849
51315	3	12849
51316	3	12849
51317	3	12849
51318	3	12849
51319	3	12851
51320	2	763
51321	2	71399
51322	3	12857
51323	3	12860
51324	3	12860
51325	3	12860
51326	3	12860
51327	3	12860
51328	3	12860
51329	3	12862
51330	3	19737
51331	3	12864
51332	3	12867
51333	3	12867
51334	3	12867
51335	3	12867
51336	3	12867
51337	3	12867
51338	3	13535
51339	3	68366
51340	3	12873
51341	3	12874
51342	3	16756
51343	3	12874
51344	3	12874
51345	3	12874
51346	3	12874
51347	3	12875
51348	3	12875
51349	3	12875
51350	3	12875
51351	3	12875
51352	3	12876
51353	3	12877
51354	3	12878
51355	3	12888
51356	2	650
51357	3	12891
51358	3	12892
51359	2.4	11880
51360	3	12894
51361	3	12895
51362	3	12895
51363	3	44
51364	3	12896
51365	3	12896
51366	3	12896
51367	3	12896
51368	3	12896
51369	2	3924
51370	3	12896
51371	3	12896
51372	3	12896
51373	3	12896
51374	3	12896
51375	3	12896
51376	3	12899
51377	3	12899
51378	3	12899
51379	3	12899
51380	3	12899
51381	3	12899
51382	3	12899
51383	3	12899
51384	3	12900
51385	3	12900
51386	2.5	4036
51387	3	31188
51388	3	15799
51389	3	21823
51390	3	12907
51391	3	12908
51392	3	12910
51393	3	12910
51394	3	40946
51395	3	12911
51396	3	25352
51397	3	12911
51398	3	12911
51399	3	12911
51400	3	12912
51401	3	12912
51402	3	12913
51403	3	16537
51404	3	791
51405	3	12913
51406	3	12913
51407	3	12913
51408	3	12913
51409	3	12914
51410	3	12914
51411	3	12915
51412	3	12915
51413	3	12917
51414	3	12917
51415	3	12917
51416	3	12917
51417	3	12918
51418	3	12919
51419	3	12921
51420	3	12922
51421	3	12922
51422	3	12923
51423	3	12927
51424	3	12927
51425	3	12928
51426	3	12928
51427	3	12928
51428	3	20570
51429	3	12930
51430	3	12931
51431	3	12932
51432	3	12933
51433	3	33398
51434	3	12933
51435	3	12933
51436	2	1626
51437	3	12936
51438	3	12937
51439	3	12937
51440	2	2704
51441	4	12941
51442	3	12944
51443	4	12945
51444	4	12945
51445	3	4415
51446	3	12947
51447	3	12947
51448	3	12947
51449	3	12947
51450	3	12947
51451	4	12950
51452	3	12952
51453	3	1776
51454	3	12953
51455	3	18
51456	3	12953
51457	3	12955
51458	3	12955
51459	3	15562
51460	3	15562
51461	3	12955
51462	3	15562
51463	3	12955
51464	3	12960
51465	3	12960
51466	3	12960
51467	3	12960
51468	3	12960
51469	3	12960
51470	3	12960
51471	3	12960
51472	4	12962
51473	4	12962
51474	4	12962
51475	3	12963
51476	3	12964
51477	3	12964
51478	3	18
51479	4	12965
51480	3	30179
51481	4	12966
51482	3	12967
51483	3	12967
51484	3	20710
51485	3	12967
51486	3	21605
51487	3	20601
51488	3	12982
51489	3	12982
51490	3	12982
51491	3	12991
51492	3	18291
51493	3	12992
51494	3	13000
51495	3	18541
51496	3	13001
51497	3	13001
51498	3	13002
51499	3	13002
51500	3	13003
51501	3	13003
51502	3	13006
51503	3	13013
51504	3	13013
51505	2	368
51506	3	13020
51507	3	13020
51508	3	13020
51509	3	13025
51510	3	13024
51511	3	13024
51512	3	13024
51513	3	13024
51514	3	13027
51515	3	13027
51516	3	13027
51517	3	13027
51518	3	13027
51519	3	13027
51520	3	13027
51521	2	2704
51522	3	13027
51523	3	45686
51524	3	13027
51525	3	13027
51526	3	13029
51527	3	13029
51528	3	13035
51529	3	13035
51530	3	13036
51531	3	44
51532	3	13046
51533	3	13046
51534	3	13046
51535	3	4920
51536	3	4920
51537	4	13049
51538	3	13056
51539	3	13060
51540	3	13060
51541	3	19286
51542	3	19287
51543	3	19287
51544	3	25897
51545	3	13063
51546	3	13063
51547	3	19287
51548	3	13067
51549	4	13068
51550	4	13070
51551	4	13073
51552	4	13083
51553	3	13075
51554	3	13075
51555	3	13075
51556	3	72
51557	3	13079
51558	4	13083
51559	3	35691
51560	3.2	4398
51561	3	13084
51562	4	13085
51563	4	13085
51564	4	13085
51565	4	13085
51566	4	13085
51567	4	13085
51568	4	13085
51569	4	36279
51570	4	13085
51571	3	13087
51572	3	13087
51573	3	13087
51574	3	28394
51575	3	13087
51576	3	13087
51577	3	13088
51578	3	13090
51579	3	13090
51580	3	22232
51581	3	13090
51582	3	13090
51583	3	13090
51584	3	13091
51585	3	13091
51586	4	13092
51587	3	661
51588	4	13094
51589	3	13097
51590	3	13097
51591	3	13097
51592	3	13097
51593	3	13097
51594	3	726
51595	3	13104
51596	3	13104
51597	3	13108
51598	3	13109
51599	3	13110
51600	3	13115
51601	3	13115
51602	3	13115
51603	4	13119
51604	3	13123
51605	3	13123
51606	3	13125
51607	3	13125
51608	3	13125
51609	3	13125
51610	3	13125
51611	3	13125
51612	3	13125
51613	3	13125
51614	3	13125
51615	3	13125
51616	3	13125
51617	3	13125
51618	3	13125
51619	3	13125
51620	3	13125
51621	3	13125
51622	3	13125
51623	3	13125
51624	3	13125
51625	3	13125
51626	3	13129
51627	3	13129
51628	3	13130
51629	4	13133
51630	3	34343
51631	3	34343
51632	4	51630
51633	3	13136
51634	3	5224
51635	3	13136
51636	3	14552
51637	3	19157
51638	3	23465
51639	3	13136
51640	3	22365
51641	3	13136
51642	3	13136
51643	3	13136
51644	3	13136
51645	3	13136
51646	3	13139
51647	4	13142
51648	4	13142
51649	3	17294
51650	3	13148
51651	3	13148
51652	4	13149
51653	4	13150
51654	4	28272
51655	4	13150
51656	3	4162
51657	4	13151
51658	3	13153
51659	3	13153
51660	3	13154
51661	3.7	28414
51662	4	13159
51663	3	13166
51664	3	13166
51665	3	13166
51666	3	13167
51667	3	13167
51668	3	15988
51669	4	13170
51670	4	13172
51671	3	13174
51672	3	13175
51673	3	13180
51674	3	13180
51675	3	13181
51676	3	19849
51677	3	13181
51678	3	13181
51679	3	13181
51680	3	13181
51681	4	13187
51682	4	13188
51683	4	13194
51684	3	13195
51685	3	13196
51686	3	13196
51687	3	13198
51688	3	13199
51689	3	13199
51690	3	13204
51691	3.5	13206
51692	3.5	13206
51693	3	13209
51694	3	13948
51695	4	18379
51696	4	13210
51697	2	71399
51698	3	16643
51699	3	13214
51700	3	13214
51701	3	13214
51702	3	13214
51703	3	13214
51704	3	13214
51705	3	13214
51706	3	13214
51707	3	13216
51708	3	13216
51709	3	13216
51710	3	13217
51711	3	13217
51712	3	13219
51713	3	13219
51714	3	13222
51715	4	13224
51716	4	13227
51717	4	13236
51718	4	13245
51719	4	13254
51720	4	13255
51721	3	39132
51722	3	13259
51723	4	13260
51724	4	14106
51725	4	14106
51726	4	13260
51727	4	13260
51728	4	18559
51729	4	18553
51730	3	13262
51731	3	13263
51732	3	13263
51733	3	13263
51734	3	13263
51735	3	13263
51736	4	13264
51737	3	13265
51738	3	13265
51739	3	13265
51740	3	13265
51741	3	13265
51742	3	13265
51743	3	13265
51744	3	13267
51745	3	13267
51746	3	13267
51747	3	13267
51748	3	13267
51749	3	13267
51750	3	13267
51751	3	13267
51752	3	13267
51753	3	13267
51754	3	13267
51755	3	13267
51756	3	13269
51757	3	13269
51758	3	13269
51759	3	13269
51760	3	13270
51761	3	13270
51762	3	13270
51763	4	13271
51764	3	13273
51765	3	13274
51766	3	13274
51767	3	13274
51768	3	13274
51769	4	13276
51770	4	13276
51771	3	13277
51772	3	13279
51773	3	44717
51774	4	13280
51775	4	13280
51776	3	13281
51777	4	13282
51778	3	13283
51779	3	13283
51780	3	13283
51781	3	13283
51782	3	13283
51783	3	13284
51784	4	13286
51785	4	13287
51786	3	13289
51787	3	143
51788	4	13291
51789	4	24404
51790	4	13293
51791	4	13293
51792	3	13299
51793	3	7427
51794	3	18913
51795	3	13299
51796	3	23562
51797	3	13304
51798	3	13304
51799	3	13304
51800	4	13308
51801	2	128
51802	3	1399
51803	3	13310
51804	3	13310
51805	4	13322
51806	4	13322
51807	3	13323
51808	3	13324
51809	3	13324
51810	3	14085
51811	3	13325
51812	3	13325
51813	3	13326
51814	4	22028
51815	4	13327
51816	4	13330
51817	4	13334
51818	3	13338
51819	3	13340
51820	3	13341
51821	3	13341
51822	3	18
51823	3	13345
51824	3	13345
51825	3	13348
51826	3	13348
51827	3	13353
51828	3	13353
51829	4	13355
51830	4	13359
51831	4	13359
51832	4	13361
51833	3	13367
51834	3	770
51835	3	13367
51836	3	13368
51837	3	13368
51838	3	18
51839	3	13369
51840	3	13369
51841	3	13369
51842	4	13370
51843	3	13372
51844	4	13373
51845	4	13373
51846	4	13373
51847	3	13380
51848	4	13383
51849	3	13386
51850	3	13387
51851	3	19361
51852	3	13387
51853	3	13387
51854	3	16595
51855	3	13387
51856	3	13387
51857	3	16595
51858	3	13387
51859	3	19660
51860	3	13387
51861	4	13388
51862	2	3924
51863	3	13389
51864	3	13389
51865	3	13389
51866	4	13393
51867	3	22975
51868	3	13404
51869	3	13408
51870	3	13404
51871	2	13406
51872	2	13406
51873	3	13408
51874	3	13408
51875	3	13408
51876	3	13408
51877	3	13408
51878	3	13409
51879	3	686
51880	3	13413
51881	3	13413
51882	3	13413
51883	3	13413
51884	3	686
51885	4	13420
51886	4	13427
51887	4	13429
51888	3	13433
51889	3	13433
51890	3	13434
51891	3	36144
51892	3	13434
51893	3	13434
51894	3	13434
51895	3	13434
51896	3	13434
51897	3	13434
51898	3	13434
51899	3	13435
51900	3	13436
51901	3	13442
51902	3	13442
51903	3	13442
51904	3	13442
51905	3	13442
51906	3	13442
51907	3	13442
51908	3	13444
51909	3	13445
51910	4	13446
51911	4	13446
51912	3	1835
51913	3	13449
51914	3	13451
51915	3	13451
51916	3	15466
51917	3	13455
51918	3	13455
51919	3	13455
51920	3	13455
51921	3	13458
51922	3	1636
51923	3	13461
51924	3	13461
51925	3	13464
51926	3	13464
51927	3	13464
51928	3	13464
51929	4	13465
51930	4	41714
51931	3	13466
51932	4	13467
51933	3	37077
51934	4	13467
51935	3.7	11942
51936	3	13472
51937	3	13474
51938	3	13474
51939	4	13477
51940	3	13478
51941	3	13478
51942	3	13478
51943	3	13478
51944	3	13478
51945	3	13478
51946	3	13492
51947	3	13496
51948	3	15592
51949	3	13498
51950	3	13499
51951	3	13499
51952	3	13499
51953	3	13503
51954	3	13503
51955	3	13504
51956	3	13504
51957	3	13504
51958	3	13504
51959	3	13504
51960	3	13504
51961	3	13504
51962	3	13504
51963	2.8	12820
51964	3	13505
51965	3	13505
51966	3	13507
51967	3	13507
51968	3	13508
51969	3	13510
51970	3	13509
51971	3	13509
51972	3	13509
51973	3	1835
51974	3	13511
51975	3	13518
51976	3	13521
51977	3	13521
51978	3	13529
51979	3	13534
51980	3	13534
51981	3	13539
51982	3	13542
51983	3	13543
51984	3	13546
51985	3	13551
51986	3	13552
51987	4	13559
51988	4	13560
51989	3	13561
51990	3	13562
51991	4	13563
51992	4	42658
51993	4	42658
51994	4	13563
51995	2	4017
51996	3	13569
51997	3	13569
51998	3	13572
51999	3	13579
52000	4	13574
52001	3	13577
52002	3	13579
52003	3	13579
52004	3	13579
52005	3	13580
52006	3	13580
52007	3	13580
52008	3	13580
52009	3	13585
52010	3	13585
52011	3	13585
52012	3	13585
52013	3	13585
52014	3	13585
52015	3	13585
52016	4	13587
52017	4	13589
52018	4	13589
52019	2	763
52020	3	13590
52021	3	13590
52022	3	13590
52023	3	13590
52024	3	13590
52025	3	13590
52026	3	13591
52027	3	13591
52028	3	23916
52029	3	23916
52030	3	13606
52031	3	13608
52032	4	13611
52033	4	13628
52034	4	13633
52035	3	13634
52036	3	13634
52037	3	13634
52038	3	13634
52039	3	13634
52040	3	13634
52041	3	26729
52042	3	13634
52043	3	13634
52044	3	13634
52045	3	13634
52046	3	13634
52047	3	13634
52048	3	13634
52049	3	13634
52050	3	13634
52051	3	13634
52052	3	13637
52053	3	13637
52054	3	13637
52055	3	13637
52056	3	13649
52057	4	13650
52058	4	13650
52059	4	13654
52060	4	13654
52061	3	14050
52062	3	13661
52063	4	13662
52064	3	25966
52065	3	13665
52066	4	13669
52067	4	13669
52068	3	13679
52069	3	13679
52070	3	13679
52071	3	13684
52072	3	13684
52073	3	13684
52074	3	13684
52075	3	13684
52076	3	13684
52077	3	13684
52078	3	13686
52079	3	13686
52080	3	13686
52081	3	13686
52082	3	13686
52083	3	13686
52084	3	13686
52085	3	13686
52086	3	13687
52087	3	13688
52088	3	13688
52089	3	13692
52090	3	13692
52091	3	13693
52092	3	13693
52093	3	13693
52094	3	13694
52095	3	13694
52096	3	13694
52097	3	13694
52098	3	13694
52099	3	13694
52100	3	13694
52101	3	13695
52102	3	13695
52103	3	13695
52104	3	737
52105	4	13700
52106	4	13703
52107	4	13703
52108	4	13703
52109	3	13706
52110	3	13710
52111	3	30179
52112	3	13710
52113	3	13710
52114	3	13713
52115	3	13713
52116	3	13719
52117	3	13719
52118	3	16377
52119	3	16377
52120	3	13722
52121	3	16377
52122	3	13723
52123	3	13725
52124	3	40756
52125	2	3850
52126	3	13726
52127	3	13726
52128	3	22015
52129	3	13729
52130	3	13729
52131	3	13729
52132	3	13729
52133	4	61974
52134	3	13733
52135	3	13735
52136	2	637
52137	3	15595
52138	3	13742
52139	3	13742
52140	3	13742
52141	3	24482
52142	3	13745
52143	3	13750
52144	3	13752
52145	3	13752
52146	3	13752
52147	3	13752
52148	3	13758
52149	3	13762
52150	4	13764
52151	3	13768
52152	3	13768
52153	3	13768
52154	3	13768
52155	3	13772
52156	3	13772
52157	3	13772
52158	4	13774
52159	4	13774
52160	4	13776
52161	4	13778
52162	2	645
52163	4	13784
52164	4	13784
52165	3	13788
52166	3	13788
52167	4	13793
52168	4	13793
52169	4	13793
52170	3	33857
52171	3	6774
52172	4	13803
52173	4	13795
52174	4	13803
52175	3	59
52176	2	5232
52177	4	13804
52178	4	13804
52179	4	13804
52180	4	13804
52181	4	13806
52182	3	14763
52183	3	13813
52184	3	13814
52185	4	13816
52186	4	13816
52187	4	13816
52188	3	13821
52189	3	13821
52190	3	15522
52191	4	13829
52192	3	13830
52193	3	13834
52194	3	13834
52195	3	13835
52196	3	13837
52197	3	13841
52198	4	13844
52199	3	13848
52200	4	13849
52201	3	13850
52202	3	16898
52203	3	13855
52204	3	13857
52205	3	13858
52206	3	13861
52207	3	13861
52208	3	13861
52209	3	13861
52210	3	13861
52211	3	13861
52212	3	13861
52213	3	13861
52214	3	13861
52215	3	13861
52216	3	13861
52217	3	883
52218	3	13878
52219	3	13878
52220	3	13878
52221	3	13878
52222	3	13878
52223	3	13881
52224	3	13881
52225	4	13886
52226	4	13887
52227	4	13892
52228	3	13894
52229	4	13896
52230	4	13898
52231	3	13903
52232	3	13903
52233	3	13904
52234	3	13904
52235	3	13904
52236	3	13904
52237	3	13906
52238	3	13907
52239	3	13907
52240	3	13907
52241	3	13907
52242	3	13908
52243	3	13908
52244	2	13909
52245	2	13909
52246	2	13909
52247	2	13909
52248	3	13911
52249	4	13939
52250	4	13939
52251	3	13942
52252	3	13942
52253	3	13942
52254	3	13947
52255	3	13948
52256	3	13948
52257	3	13948
52258	3	13948
52259	3	13948
52260	3	13948
52261	3	13948
52262	3	13948
52263	3	13948
52264	3	13948
52265	3	13948
52266	3	13948
52267	3	13948
52268	3	13949
52269	3	13949
52270	4	13950
52271	4	13954
52272	3	13955
52273	3	13955
52274	3	13960
52275	3	13960
52276	3	13960
52277	3	13963
52278	4	13967
52279	4	13967
52280	3	13986
52281	4	13987
52282	3	13988
52283	3	13988
52284	3	30128
52285	3	13988
52286	3	13988
52287	3	13988
52288	3	13988
52289	3	13988
52290	3	13988
52291	4	13989
52292	4	13990
52293	3	13992
52294	3	14001
52295	3	14001
52296	3	14002
52297	3	14002
52298	3	14002
52299	3	14003
52300	3	14003
52301	3	14003
52302	3	14003
52303	3	14004
52304	3	14004
52305	4	14007
52306	3.5	22039
52307	4	14015
52308	3	14016
52309	3	14016
52310	4	14017
52311	4	14017
52312	4	14017
52313	3.2	14018
52314	3.2	14018
52315	3.2	14018
52316	3	14020
52317	3	14020
52318	4	14021
52319	4	14021
52320	4	14021
52321	4	14023
52322	4	14023
52323	3	125
52324	4	14025
52325	4	14027
52326	4	14033
52327	2	763
52328	4	14034
52329	4	27360
52330	3	14046
52331	3	14051
52332	3	14052
52333	3	14052
52334	3	14052
52335	3	14057
52336	3	14059
52337	3	14059
52338	3	14065
52339	3	14065
52340	2	763
52341	3	14069
52342	3	14072
52343	3	14072
52344	3	14072
52345	3	14073
52346	2	14077
52347	2	14077
52348	2	14077
52349	2	14077
52350	2	14077
52351	2	14077
52352	2	14077
52353	3	19475
52354	3	1720
52355	3	14078
52356	3	14078
52357	3	14078
52358	3	19475
52359	3	14078
52360	4	14082
52361	3	14307
52362	3	14085
52363	3	14085
52364	3	14085
52365	3	14085
52366	3	14085
52367	3	14085
52368	3	14085
52369	3	14098
52370	3	19053
52371	3	14107
52372	3	21938
52373	3	14107
52374	3	14107
52375	3	14107
52376	3	14107
52377	3	14107
52378	3	14107
52379	3	14107
52380	3	24026
52381	3	19053
52382	3	19053
52383	3	14107
52384	3	14108
52385	3	14108
52386	3	14108
52387	3	14108
52388	3	14108
52389	3	14108
52390	3	14108
52391	3	14108
52392	3	4055
52393	3	14109
52394	3	35056
52395	3	14109
52396	3	35056
52397	3	35056
52398	3	14109
52399	3	14109
52400	3	14109
52401	3	14109
52402	2	20758
52403	3	14111
52404	3	14113
52405	3	14112
52406	3	14113
52407	3	14113
52408	3	14113
52409	3	14114
52410	3	14115
52411	4	14117
52412	4	14119
52413	3	14122
52414	3	14122
52415	2	1849
52416	3	14122
52417	3	14122
52418	2	71399
52419	3	14122
52420	3	14122
52421	3	14122
52422	3	14122
52423	3	14122
52424	3	14122
52425	3	14122
52426	3	14122
52427	3	14122
52428	3	14123
52429	3	14125
52430	3	14125
52431	4	14126
52432	4	14126
52433	4	34612
52434	4	14132
52435	4	14132
52436	4	14244
52437	4	14244
52438	4	14244
52439	4	14244
52440	4	14244
52441	4	36199
52442	4	14244
52443	4	14244
52444	4	14247
52445	4	14249
52446	3.5	22828
52447	4	14250
52448	3	14254
52449	3	14254
52450	3	14254
52451	3	18
52452	3	1533
52453	4	14261
52454	4	14269
52455	3	14283
52456	3	14288
52457	3	14293
52458	3	14296
52459	3	14297
52460	3	14301
52461	3	14303
52462	3	14303
52463	3	14307
52464	3	14311
52465	3	14312
52466	3	14317
52467	3	14318
52468	3	14320
52469	3	14320
52470	3	14321
52471	3	14321
52472	3	14323
52473	2	763
52474	3	14331
52475	3	14331
52476	3	14331
52477	3	14332
52478	3	14337
52479	3	14338
52480	3	14339
52481	3	14339
52482	3	14340
52483	3	14340
52484	3	14340
52485	3	14342
52486	3	14342
52487	3	14342
52488	3	24091
52489	3	14342
52490	3	14343
52491	3	14343
52492	3	14343
52493	3	22165
52494	3	14343
52495	3	14345
52496	3	14345
52497	3	14348
52498	3	14349
52499	3	14349
52500	3	14349
52501	3	14350
52502	3	14350
52503	3	71388
52504	3	40756
52505	3	40756
52506	3	52507
52507	2	71399
52508	3	14358
52509	3	14358
52510	3	14360
52511	3	14360
52512	3	14360
52513	3	14361
52514	3	14366
52515	3	14373
52516	3	14373
52517	3	14374
52518	3	14374
52519	3	14378
52520	3	14379
52521	3	14381
52522	3	14381
52523	3	14385
52524	3	14385
52525	3	14387
52526	3	14388
52527	3	14389
52528	3	14392
52529	3	14399
52530	3	14401
52531	3	14401
52532	3	14401
52533	3	14401
52534	4	14403
52535	4	14403
52536	4	38588
52537	3	14407
52538	3	14409
52539	4	48815
52540	4	14413
52541	4	14413
52542	3	14419
52543	3	14419
52544	3	14419
52545	3	14419
52546	3	14419
52547	3	14419
52548	3	14419
52549	2	71399
52550	4	14420
52551	3	14424
52552	3	14425
52553	3	737
52554	3	14427
52555	3	14427
52556	3	14427
52557	3	14427
52558	3	14428
52559	3	22484
52560	3	14430
52561	3	14430
52562	3	14430
52563	3	15577
52564	3	15577
52565	3	14430
52566	3	14430
52567	3	15577
52568	3	14430
52569	3	38570
52570	3	24191
52571	3	14436
52572	3	20639
52573	3	14436
52574	3	20680
52575	3	14436
52576	3	14436
52577	3	14436
52578	3	14436
52579	3	14437
52580	4	14443
52581	3	14446
52582	2	824
52583	4	14447
52584	4	14447
52585	3	14450
52586	3	14450
52587	4	14452
52588	3	14455
52589	3	14457
52590	3	14459
52591	3	14459
