Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           std::vector<Neighbor, std::allocator<Neighbor> >* std::__relocate_a_1<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [615]
-----------------------------------------------
                0.00    0.00       1/1           int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [619]
[612]    0.0    0.00    0.00       1         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [612]
                0.00    0.00       2/2           int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [476]
                0.00    0.00       1/133         int* std::__niter_base<int*>(int*) [217]
                0.00    0.00       1/1           int* std::__copy_move_a1<false, int*, int*>(int*, int*, int*) [613]
                0.00    0.00       1/3           int* std::__niter_wrap<int*>(int* const&, int*) [420]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [612]
[613]    0.0    0.00    0.00       1         int* std::__copy_move_a1<false, int*, int*>(int*, int*, int*) [613]
                0.00    0.00       1/1           int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [614]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__copy_move_a1<false, int*, int*>(int*, int*, int*) [613]
[614]    0.0    0.00    0.00       1         int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [614]
                0.00    0.00       1/1           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [552]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Neighbor, std::allocator<Neighbor> >* std::__relocate_a<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [611]
[615]    0.0    0.00    0.00       1         std::vector<Neighbor, std::allocator<Neighbor> >* std::__relocate_a_1<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [615]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_move_assign(std::vector<EdgeChange, std::allocator<EdgeChange> >&&, std::integral_constant<bool, true>) [585]
[616]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<EdgeChange> >(std::allocator<EdgeChange>&, std::allocator<EdgeChange>&) [616]
                0.00    0.00       1/1           std::remove_reference<std::allocator<EdgeChange>&>::type&& std::move<std::allocator<EdgeChange>&>(std::allocator<EdgeChange>&) [620]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [618]
[617]    0.0    0.00    0.00       1         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [617]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [584]
-----------------------------------------------
                0.00    0.00       1/1           int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [607]
[618]    0.0    0.00    0.00       1         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [618]
                0.00    0.00       1/1           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [617]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [584]
[619]    0.0    0.00    0.00       1         int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [619]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [475]
                0.00    0.00       1/1           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [612]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<EdgeChange> >(std::allocator<EdgeChange>&, std::allocator<EdgeChange>&) [616]
[620]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<EdgeChange>&>::type&& std::move<std::allocator<EdgeChange>&>(std::allocator<EdgeChange>&) [620]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::operator=(std::vector<EdgeChange, std::allocator<EdgeChange> >&&) [587]
[621]    0.0    0.00    0.00       1         std::remove_reference<std::vector<EdgeChange, std::allocator<EdgeChange> >&>::type&& std::move<std::vector<EdgeChange, std::allocator<EdgeChange> >&>(std::vector<EdgeChange, std::allocator<EdgeChange> >&) [621]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Edge*, Edge>(Edge*, Edge*, std::allocator<Edge>&) [623]
[622]    0.0    0.00    0.00       1         void std::_Destroy<Edge*>(Edge*, Edge*) [622]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<Edge*>(Edge*, Edge*) [554]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Edge, std::allocator<Edge> >::~vector() [589]
[623]    0.0    0.00    0.00       1         void std::_Destroy<Edge*, Edge>(Edge*, Edge*, std::allocator<Edge>&) [623]
                0.00    0.00       1/1           void std::_Destroy<Edge*>(Edge*, Edge*) [622]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<PQNode*, PQNode>(PQNode*, PQNode*, std::allocator<PQNode>&) [625]
[624]    0.0    0.00    0.00       1         void std::_Destroy<PQNode*>(PQNode*, PQNode*) [624]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<PQNode*>(PQNode*, PQNode*) [555]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PQNode, std::allocator<PQNode> >::~vector() [591]
[625]    0.0    0.00    0.00       1         void std::_Destroy<PQNode*, PQNode>(PQNode*, PQNode*, std::allocator<PQNode>&) [625]
                0.00    0.00       1/1           void std::_Destroy<PQNode*>(PQNode*, PQNode*) [624]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [627]
[626]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*>(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*) [626]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<Neighbor, std::allocator<Neighbor> >*>(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*) [553]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::~vector() [595]
[627]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [627]
                0.00    0.00       1/1           void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*>(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*) [626]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_assign_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [604]
[628]    0.0    0.00    0.00       1         std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [628]
                0.00    0.00       1/2           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [497]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::random_access_iterator_tag) [610]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [510] logPerformance(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int, long long, long long, int, int, int) [544] std::allocator<PQNode>::allocator() [54] std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_default_append(unsigned long)
  [35] partitionGraph(Graph const&, int, std::vector<int, std::allocator<int> >&) [545] std::allocator<PQNode>::~allocator() [55] std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::resize(unsigned long)
   [2] main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [144] std::allocator<Neighbor>::allocator() [594] std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::vector()
  [92] parseChangesFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [145] std::allocator<Neighbor>::~allocator() [595] std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::~vector()
  [64] computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [546] std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::allocator() [113] std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::operator[](unsigned long)
 [511] updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int) [547] std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::~allocator() [596] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
   [3] identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&, std::vector<int, std::allocator<int> > const&, int) [548] std::allocator<bool>::allocator() [468] std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool)
 [512] __static_initialization_and_destruction_0(int, int) [549] std::allocator<bool>::~allocator() [469] std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [184] EdgeChange::EdgeChange(int, int, double, bool) [290] std::allocator<double>::allocator(std::allocator<double> const&) [597] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
 [122] Edge::Edge(int, int, double) [322] std::allocator<double>::allocator() [371] std::vector<bool, std::allocator<bool> >::end()
   [4] Graph::removeEdge(int, int) [282] std::allocator<double>::~allocator() [372] std::vector<bool, std::allocator<bool> >::begin()
  [13] Graph::fromMetisFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [323] std::allocator<int>::allocator(std::allocator<int> const&) [470] std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&)
  [14] Graph::addEdge(int, int, double) [324] std::allocator<int>::allocator() [471] std::vector<bool, std::allocator<bool> >::resize(unsigned long, bool)
  [52] Graph::Graph(int)     [288] std::allocator<int>::~allocator() [598] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [513] Graph::~Graph()       [444] std::allocator<unsigned long>::allocator() [472] std::vector<bool, std::allocator<bool> >::vector()
 [116] Neighbor::Neighbor(int, double) [550] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [414] std::vector<bool, std::allocator<bool> >::~vector()
 [514] SSSPTree::SSSPTree(int, int) [551] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [311] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&)
 [515] SSSPTree::~SSSPTree() [361] std::allocator<unsigned long>::~allocator() [599] std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&)
 [271] __gnu_cxx::new_allocator<EdgeChange>::deallocate(EdgeChange*, unsigned long) [445] std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [373] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&)
 [180] void __gnu_cxx::new_allocator<EdgeChange>::destroy<EdgeChange>(EdgeChange*) [446] std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [374] std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&)
 [272] __gnu_cxx::new_allocator<EdgeChange>::allocate(unsigned long, void const*) [552] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [600] std::vector<double, std::allocator<double> >::end()
  [88] void __gnu_cxx::new_allocator<EdgeChange>::construct<EdgeChange, EdgeChange>(EdgeChange*, EdgeChange&&) [447] unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [375] std::vector<double, std::allocator<double> >::data()
 [429] __gnu_cxx::new_allocator<EdgeChange>::new_allocator() [448] double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [601] std::vector<double, std::allocator<double> >::begin()
 [430] __gnu_cxx::new_allocator<EdgeChange>::new_allocator(__gnu_cxx::new_allocator<EdgeChange> const&) [449] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [602] std::vector<double, std::allocator<double> >::resize(unsigned long, double const&)
 [346] __gnu_cxx::new_allocator<EdgeChange>::~new_allocator() [362] std::char_traits<char>::length(char const*) [376] std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&)
 [263] __gnu_cxx::new_allocator<Edge>::deallocate(Edge*, unsigned long) [553] void std::_Destroy_aux<false>::__destroy<std::vector<Neighbor, std::allocator<Neighbor> >*>(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*) [603] std::vector<double, std::allocator<double> >::vector()
 [121] void __gnu_cxx::new_allocator<Edge>::destroy<Edge>(Edge*) [400] void std::_Destroy_aux<true>::__destroy<EdgeChange*>(EdgeChange*, EdgeChange*) [337] std::vector<double, std::allocator<double> >::~vector()
 [264] __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [554] void std::_Destroy_aux<true>::__destroy<Edge*>(Edge*, Edge*) [134] std::vector<double, std::allocator<double> >::operator[](unsigned long)
  [46] void __gnu_cxx::new_allocator<Edge>::construct<Edge, Edge>(Edge*, Edge&&) [555] void std::_Destroy_aux<true>::__destroy<PQNode*>(PQNode*, PQNode*) [230] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [516] __gnu_cxx::new_allocator<Edge>::new_allocator() [146] void std::_Destroy_aux<true>::__destroy<Neighbor*>(Neighbor*, Neighbor*) [235] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
 [517] __gnu_cxx::new_allocator<Edge>::~new_allocator() [305] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [604] void std::vector<int, std::allocator<int> >::_M_assign_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag)
 [518] __gnu_cxx::new_allocator<PQNode>::new_allocator() [295] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [605] std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&)
 [519] __gnu_cxx::new_allocator<PQNode>::~new_allocator() [275] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_allocate(unsigned long) [236] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
 [131] __gnu_cxx::new_allocator<Neighbor>::deallocate(Neighbor*, unsigned long) [450] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl::_Vector_impl() [99] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [111] void __gnu_cxx::new_allocator<Neighbor>::destroy<Neighbor>(Neighbor*) [556] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl::_Vector_impl(std::allocator<EdgeChange> const&) [415] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [78] __gnu_cxx::new_allocator<Neighbor>::allocate(unsigned long, void const*) [401] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl::~_Vector_impl() [606] void std::vector<int, std::allocator<int> >::_M_assign_dispatch<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::__false_type)
  [36] void __gnu_cxx::new_allocator<Neighbor>::construct<Neighbor, Neighbor>(Neighbor*, Neighbor&&) [270] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_deallocate(EdgeChange*, unsigned long) [473] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
 [138] __gnu_cxx::new_allocator<Neighbor>::new_allocator() [306] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data const&) [607] int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [139] __gnu_cxx::new_allocator<Neighbor>::~new_allocator() [451] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data&) [258] std::vector<int, std::allocator<int> >::end()
 [520] __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::deallocate(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long) [325] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_Vector_impl_data() [416] std::vector<int, std::allocator<int> >::data()
 [521] __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::allocate(unsigned long, void const*) [245] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator() [259] std::vector<int, std::allocator<int> >::begin()
 [522] __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::new_allocator() [557] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_base(std::allocator<EdgeChange> const&) [608] void std::vector<int, std::allocator<int> >::assign<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [523] __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::~new_allocator() [452] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_base() [609] std::vector<int, std::allocator<int> >::resize(unsigned long, int const&)
 [524] __gnu_cxx::new_allocator<bool>::new_allocator() [402] std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::~_Vector_base() [39] std::vector<int, std::allocator<int> >::push_back(int const&)
 [525] __gnu_cxx::new_allocator<bool>::~new_allocator() [266] std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [474] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
 [316] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [558] std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::_Vector_impl() [417] std::vector<int, std::allocator<int> >::vector()
 [317] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [559] std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::~_Vector_impl() [338] std::vector<int, std::allocator<int> >::~vector()
 [289] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [262] std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [137] std::vector<int, std::allocator<int> >::operator[](unsigned long)
